fid;osm_id;osm_type;name;healthcare;amenity;speciality;emergency;operator;operator_type;phone;website;addr_street;addr_housenumber;addr_suburb;addr_city;addr_postcode;wheelchair;longitude;latitude
10480;1349075450;way;Top Farma Savoy;pharmacy;pharmacy;;;;;;;Rua Luís Norberto Freire;509;;São Paulo;03585-150;;-46.4905063;-23.5708933
11350;15867020;relation;UBS José Bonifácio II;clinic;clinic;;;;;+55 11 2521-5625;;Rua Murmúrios da Tarde;30;Conjunto Residencial José Bonifácio;;08253-580;;-46.4446764;-23.5538436
11352;15922245;relation;Sae Dst / Aids Cidade Líder II;clinic;clinic;;;;;;;Rua Medio Iguacu;86;Cidade Líder;São Paulo;08285-130;;-46.4713055;-23.5540117
11357;16544387;relation;UBS Jardim Copa;clinic;clinic;;;;;;;Rua Ponte de Lucena;330;;São Paulo;;;-46.4574163;-23.5624331
6631;549160721;way;CAISM - Centro de Atenção Integral à Saúde da Mulher;clinic;clinic;"gynaecology;mastologia;vulvoscopia;colposcopia";;Prefeitura da Estância Turística de Ribeirão Pires;public/government;+55 11 4823-7874;https://www.ribeiraopires.sp.gov.br/;Avenida Humberto de Campos;70;Centro;Ribeirão Pires;09424-250;;-46.4177369;-23.7119615
2852;9367135605;node;Ultrafarma Popular;pharmacy;pharmacy;;;;;+55 11 3410 0454;https://ultrafarmalojas.com.br/index.php?option=com_jsplocation&view=classic&task=redirectviewinfo&id=400;Avenida Barão de Mauá;5258;Jardim Itapeva;;09341-550;;-46.4165749;-23.6757965
7963;777740308;way;Unidade Básica de Saúde Paulo Ferreira;clinic;clinic;"general;paediatrics;gynaecology";;;;;;Rua Januário Boccia;120;Jardim Santista;Mauá;;;-46.4160814;-23.6786482
6615;548382726;way;Hospital e Maternidade São Lucas;hospital;hospital;"maternity;general";yes;Secretaria da Saúde;government;+55 11 4828 3000;;Rua Renato Andreoli;138;Jardim Itacolomy;Ribeirão Pires;09402-500;;-46.4156802;-23.7058993
7939;769133600;way;Unidade Básica de Saúde Ribeirão Pires;clinic;clinic;"general;paediatrics;gynaecology";;Secretaria da Saúde e Higiene;government;+55 11 4828 1458;;Rua Virgilio Golla;;Centro;;09400-500;;-46.411158;-23.7116964
3137;10554867073;node;Drogaria Joanin;pharmacy;pharmacy;;;;;+55 11 3199 1881;;Avenida Francisco Monteiro;1311;Santana;;09406-300;;-46.4009633;-23.7070603
7938;769067122;way;Unidade de Pronto Atendimento Santa Luzia;hospital;hospital;general;yes;Secretaria de Saúde e Higiene;government;;;Estrada da Colônia;2959;Santa Luzia;;09405-390;;-46.3973672;-23.6938778
4633;13305271747;node;;dentist;dentist;;;;;;;;;;;;;-46.3968207;-23.7477698
5848;417722961;way;Unidade Básica do  Centro;clinic;clinic;"general;emergency";yes;Secretaria Municipal da Saúde;government;+55 11 4820 8020;;Rua Prefeito Cido Franco;500;Vila Arnoud;Rio Grande da Serra;09450-000;;-46.39638;-23.7423583
4632;13305218489;node;;doctor;doctors;;;;;;;;;;;;;-46.3962899;-23.7468243
4631;13305101721;node;;pharmacy;pharmacy;;;;;;;;;;;;;-46.394193;-23.7434726
6273;489182437;way;Unidade Saúde da Família Jardim Luzo;clinic;clinic;"general;paediatrics;gynaecology";;Secretaria da Saúde e Higiene;government;+55 11 4828 4503;;Rua João Pessoa;22;Jardim Luzo;Ribeirão Pires;09410-500;;-46.3933624;-23.7121324
8382;899150548;way;Hospital Santa Luzia;hospital;hospital;;;Prefeitura da Estância Turística de Ribeirão Pires;;;;;;;;;;-46.397546;-23.6929068
8561;937881699;way;;hospital;hospital;;;;;;;;;;;;;-46.3973606;-23.6936472
9809;1209100130;way;Unidade Básica de Saúde Maria Rosa Alonso Franco;clinic;clinic;"general;gynaecology;paediatrics;vaccination";;Secretaria Municipal de Saúde;government;+55 11 2770 0195;;Avenida Jean Lieutaud;373;Santa Tereza;;;;-46.4026025;-23.7522691
9819;1210435585;way;Unidade Básica de Saúde Vicente Cardoso;clinic;clinic;"general;gynaecology;paediatrics;vaccination";;Secretaria da Saúde;government;+55 11 2770 0196;;Rua José Dotta;55;Vila Lopes;;09450-000;;-46.3910568;-23.7292755
9821;1211073073;way;Unidade Básica de Saúde Vila Conde;clinic;clinic;"general;gynaecology;paediatrics;vaccination";;Secretaria da Saúde;government;;;Rua Aruja;151;Vila Conde;;;;-46.3790999;-23.7478677
9822;1211147203;way;Unidade de Pronto Atendimento Vereador José da Rocha Gonçalves;hospital;hospital;general;yes;Secretaria da Saúde;government;+55 11 2770 0203;;Rua dos Autonomistas;500;Vila Figueiredo;;;;-46.4003003;-23.7479942
10360;1320818926;way;Clínica Alamed;doctor;doctors;;;;;;;;;;;;;-46.4128565;-23.7143925
10361;1320818927;way;Programa Melhor em Casa (EMAD);clinic;clinic;general;;Prefeitura da Estância Turística de Ribeirão Pires;public/government;;;Avenida Santo André;07;Centro Alto;Ribeirão Pires;;;-46.4171297;-23.7120162
10362;1320818938;way;Complexo Odontológico;dentist;dentist;;;;;;;;;;;;;-46.4163091;-23.706728
2243;6719073234;node;Drogalis;pharmacy;pharmacy;;;;;;;Rua Salvador Gianetti;570;;São Paulo;08410-000;;-46.4168754;-23.5426105
1315;4803706138;node;;;pharmacy;;;;;;;Rua do Carvalho Brasileiro;;Iguatemi;São Paulo;;;-46.4156198;-23.6228072
3085;10103419096;node;Farmacia Popular;pharmacy;pharmacy;;;;;;;;;;;;;-46.4156015;-23.5652047
7081;622514349;way;UBS Guaianases II;clinic;clinic;;;;;;;;;;;;;-46.415553;-23.5456603
7083;622622604;way;;pharmacy;pharmacy;;;;;;;;;;;;;-46.414871;-23.5824797
6717;557506084;way;;clinic;clinic;;;;;;;;;;;;;-46.4129468;-23.5578815
8489;918069109;way;UBS Nascer do Sol;clinic;clinic;;;;;;;;;;;;;-46.4125753;-23.5951223
7848;734030305;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.4113461;-23.5796196
7849;734030309;way;Caedu Moda;pharmacy;pharmacy;;;;;;https://www.caedu.com.br/;Avenida Souza Ramos;450A;;São Paulo;08490-490;;-46.4097716;-23.5817074
2593;8238100591;node;Extrafarma Cidade Tiradentes;pharmacy;pharmacy;;;;;;;;;;;;;-46.4094827;-23.5834266
7082;622602740;way;UBS Têxteis;clinic;clinic;general;;O.S. Santa Marcelina;government;;;;;;;;;-46.4068697;-23.5869073
455;2833502754;node;Droga Leste;pharmacy;pharmacy;;;Rede Droga Leste;;;;Estrada do Lageado Velho;38;;São Paulo;08451-000;;-46.4064776;-23.538142
5366;260876142;way;Hospital Geral Jesus Teixeira da Costa;hospital;hospital;general;;;;;;;;;São Paulo;;;-46.4050764;-23.5525541
7084;622630874;way;UBS Castro Alves;clinic;clinic;;;;;;;;;;;;;-46.4044536;-23.5804586
5135;183680002;way;Hospital Municipal Santa Marcelina Cidade Tiradentes - Carmem Prudente;hospital;hospital;;yes;;;+55 11 2559-6200;;Avenida dos Metalúrgicos;2100;Cidade Tiradentes;São Paulo;08471-000;;-46.4036965;-23.5968729
7899;751293316;way;Unidade Básica de Saúde Profeta Jeremias;yes;clinic;;;;;"+55 11 2558-3866;+55 11 2282-4069";;Rua Luis Bordese;63;Cidade Tiradentes;;08471-710;;-46.4035138;-23.6031503
5374;266958218;way;Hospital Central de Guaianases;hospital;hospital;"cardiology;geriatrics;gynaecology;otolaryngology;radiology;orthopaedics;oncology;urology;plastic_surgery;ophthalmology;nephrology;general;dermatology;pediatrics;psychiatry;maternity";yes;;;+55 11 2551-5151;http://www.hospitalcentralguaianases.com.br;Rua Cabo José Teixeira;189;Vila Yolanda;São Paulo;08451-010;limited;-46.4031611;-23.5379189
4306;12749171568;node;Droga Leste;pharmacy;pharmacy;;;;;;;Rua Jerônimo Dias Ribeiro;902;Guaianases;São Paulo;;;-46.3998889;-23.5592546
4222;12536442259;node;Leal Clinic Odontologia;dentist;dentist;dentistry;;;;+55 11 99808 3869;;Avenida Miguel Achiole da Fonseca;981;Jardim Sao Paulo;São Paulo;08461-110;;-46.3995019;-23.5578823
7365;677951197;way;Unidade Básica de Saúde Inácio Monteiro;hospital;clinic;;;;;+55 11 2556-3223;;Rua Inácio Monteiro;3002;;;08490-000;;-46.3920646;-23.5764436
9906;1217667649;way;Droga Leste;pharmacy;pharmacy;;;;;;;Avenida Souza Ramos;461A;;São Paulo;08490-490;;-46.4097894;-23.5821144
11344;14698680;relation;UBS + AMA Fazenda do Carmo;clinic;clinic;;;;;;;Rua Francisco Cardoso Junior;10;;São Paulo;08421-105;;-46.4181825;-23.5651179
11349;15798471;relation;UBS Jardim Soares;clinic;clinic;;;;;;;Rua Feliciano de Mendonça;496;Jardim São Paulo;São Paulo;08460-365;;-46.3985852;-23.5537233
7192;651736036;way;;clinic;clinic;;;;;;;;;;;;;-46.3737056;-23.5445799
7471;684187493;way;Esquina da Fé;pharmacy;pharmacy;;;;;;;;;;;;;-46.3684094;-23.5416152
7472;684187496;way;Santa Suzana;pharmacy;pharmacy;;;;;;;Rua Tiradentes;;Andeyara;Ferraz de Vasconcelos;;;-46.3683848;-23.5404265
7470;684058620;way;Clinica Santo Antonio;hospital;hospital;;;;;;;;;;;;;-46.3679722;-23.5409254
7480;684957945;way;Sorridentes;dentist;dentist;;;;;;;Rua Otávio Rodrigues Barbosa;;Centro;Ferraz de Vasconcelos;;;-46.3659947;-23.5403228
7744;715144050;way;Odonto Center Camilo;dentist;dentist;;;;;;;Rua Azevedo Soares;216;Tatuapé;São Paulo;03305-000;;-46.5745617;-23.5506814
7741;715127236;way;Drogasil;pharmacy;pharmacy;;;;;;;Praça Silvio Romero;21;Cidade Mãe do Céu;São Paulo;03323-000;yes;-46.5742871;-23.5450917
7798;723891771;way;Clube Vida de Saúde;laboratory;;;;;;;;Rua Visconde de Itaboraí;60;;São Paulo;03308-050;;-46.5738429;-23.5405247
7743;715143805;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Praça Silvio Romero;269;Cidade Mãe do Céu;São Paulo;03323-000;;-46.5723121;-23.5455724
7742;715140537;way;Drogasil;pharmacy;pharmacy;;;;;;;Rua Coelho Lisboa;398;;São Paulo;03323-040;yes;-46.5723138;-23.5477733
160;1760047118;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;+55 11 2671-4124;https://www.drogariasaopaulo.com.br/;Avenida Regente Feijo;1111;;São Paulo;03342-000;;-46.5680088;-23.5590459
8932;1046559516;way;Pague Menos;pharmacy;pharmacy;;;;;;;Largo Nossa Senhora do Parto;195;Vila Gomes Cardim;São Paulo;03322-080;;-46.5679581;-23.5490644
5685;370988789;way;Fra;pharmacy;pharmacy;;;;;;;Rua Melo Freire;;;São Paulo;;;-46.5675757;-23.5390035
8897;1029338606;way;Drogasil;pharmacy;pharmacy;;;;;;;Rua Serra de Bragança;922;Vila Gomes Cardim;São Paulo;03318-000;yes;-46.5663667;-23.5447234
2322;7044219569;node;Neo Farma Manipulação;pharmacy;pharmacy;;;;;;;Rua Itapura;1091;;São Paulo;03310-000;;-46.5655732;-23.5482158
4701;13368228469;node;Podóloga Luciana Talon;podiatrist;;podiatry;;;;+55 11 97381 4977;http://www.https://www.instagram.com/podologadralucianatalon/;Rua Vilela;990;Tatuapé;São Paulo;03314-000;;-46.5653587;-23.54309
8;453454405;node;;laboratory;;;;;;;;;;;;;;-46.5642914;-23.5444235
2384;7205434600;node;;pharmacy;pharmacy;;;;;;;;;;;;;-46.5630848;-23.5483668
1706;5452317446;node;Alta Implantes;dentist;dentist;;;;;;;Rua Apucarana;1571;;São Paulo;03311-001;;-46.5619727;-23.5521092
7;444963390;node;Farma & Cia;pharmacy;pharmacy;;;;;;;;;;;;;-46.5615758;-23.5434916
6146;468848673;way;Drogasil;pharmacy;pharmacy;;;Drogasil;;"+55 11 2021-0910;+55 11 2021-1599";https://www.drogasil.com.br;Avenida Sapopemba;2848;Santa Clara;São Paulo;03345-000;yes;-46.5615351;-23.573271
2301;6952490958;node;Smile Clean;dentist;dentist;;;;;;;Rua Cantagalo;1296;;São Paulo;03319-001;;-46.5614772;-23.5447953
7872;742035877;way;UBS Doutor Woady Jorge Kalil;clinic;clinic;;;;;;;Rua Antônio de Camardo;678;;São Paulo;03309-060;;-46.5610219;-23.5492515
7738;715120744;way;Drogasil;pharmacy;pharmacy;;;;;;;Rua Monte Serrat;1274;;São Paulo;03312-001;yes;-46.5603624;-23.5488945
1474;5046985221;node;Sense;clinic;clinic;;;;;26711874;https://www.clinicasense.com/;Rua Nestor de Barros;116;;São Paulo;03325-050;;-46.559402;-23.5529333
7794;723555769;way;Hospital e Maternidade São Luiz Anália Franco;hospital;hospital;maternity;yes;Rede D'Or;;"+55 11 3386-1100;+55 11 3003-3230";https://www.rededorsaoluiz.com.br/hospital/sao-luiz-analia-franco;Rua Francisco Marengo;1312;Tatuapé;São Paulo;03313-001;;-46.5582452;-23.5489202
7739;715123116;way;Extrafarma;pharmacy;pharmacy;;;;;;;Rua Antônio de Barros;2028;Vila Carrão;São Paulo;03401-001;;-46.5552862;-23.5479336
1656;5305581122;node;Farmatrix;pharmacy;pharmacy;;;;;;;;;;;;;-46.5546806;-23.5500563
7875;742988185;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Rua Antônio de Barros;2427;;São Paulo;03401-001;;-46.554017;-23.5512253
7424;681872202;way;Drogasil;pharmacy;pharmacy;;;Drogasil;;;;Avenida Conselheiro Carrão;3445;Vila Carrão;São Paulo;;yes;-46.529067;-23.5520591
7752;715255338;way;Drogaria Jardim Eliane;pharmacy;pharmacy;;;;;;;Rua Cananga;12;;São Paulo;;;-46.504863;-23.5532285
8933;1046559522;way;Ultrafarma Popular;pharmacy;pharmacy;;;;;;;Rua Antônio de Barros;1908;Vila Carrão;São Paulo;03401-001;;-46.5555844;-23.5469047
8935;1046873274;way;Fleury;laboratory;;;;;;;;Rua Antônio de Barros;2203;Vila Carrão;São Paulo;03401-001;;-46.5545321;-23.5492504
8937;1046936719;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;"+55 11 2296-2023;+55 11 2225-2756;0800 779 8767";http://www.drogariasaopaulo.com.br;Rua Apucarana;999;;São Paulo;03311-000;;-46.5630879;-23.5470057
9415;1125458727;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Rua Tijuco Preto;678;Vila Gomes Cardim;São Paulo;03316-000;;-46.5692284;-23.5437034
9421;1126974629;way;Drogaria Mix Farma;pharmacy;pharmacy;;;;;;;Rua Doutor Jaci Barbosa;260;Vila Carrão;São Paulo;;;-46.524956;-23.5530988
9428;1131199413;way;Ultrafarma Popular;pharmacy;pharmacy;;;;;;;;;;;;;-46.5207942;-23.5588562
9466;1147199056;way;Promofarma;pharmacy;pharmacy;;;;;;;Avenida Rio das Pedras;1771;Jardim Aricanduva;São Paulo;;;-46.5083216;-23.5692674
11219;1495700317;way;UBS Doutor Antônio da Silveira e Oliveira  (Formosa I);clinic;clinic;;;;;;;Praça Santo Atanásio;720;;São Paulo;03355-030;;-46.552281;-23.5623773
11333;12484775;relation;Hospital Vitória;hospital;hospital;;;;;+55 11 3581-1000;http://www.hospitalvitoria.com.br;Avenida Vereador Abel Ferreira;1900;Chácara Mafalda;São Paulo;03372-015;;-46.5617628;-23.563209
11348;15794411;relation;Casa da Criança Betinho Lar Espírita para Excepcionais;hospital;hospital;;;;;+55 11 2782-7366;https://www.casadacriancabetinho.com.br/;Rua Vacanga;300;Vila Fernandes;São Paulo;03433-025;;-46.5324465;-23.5603985
2096;6408072602;node;Farmais;pharmacy;pharmacy;;;;;;;Avenida Ângelo Cristianini;66;Jardim Miriam;São Paulo;;;-46.6384149;-23.6818007
1543;5125872841;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Avenida Cupecê;;Jardim Miriam;São Paulo;;;-46.6388128;-23.6811159
5016;112752680;way;Hospital Geral de Pedreira;hospital;hospital;general;yes;;;;;;;;;;;-46.6762597;-23.6810854
3802;11967887684;node;Drogaria Élida;pharmacy;pharmacy;;;;;+55 11 4044 3252;;Avenida Assembléia;;;;;;-46.6319887;-23.6809484
1744;5574850140;node;UBS Jardim Miriam II;clinic;clinic;;;;;;;;;;;;;-46.6400775;-23.678955
1745;5574850241;node;UBS MANOEL SOARES DE OLIVEIRA (JARDIM MÍRIAM);clinic;clinic;;;;;;;;;;;;;-46.644516;-23.6785537
5709;376400228;way;UBS Reid;clinic;clinic;"general;paediatrics;gynaecology";;;;+55 11 4043 1162;;Rua Serra do Maracujá;49;Campanário;Diadema;;;-46.6267364;-23.6770198
1746;5574858197;node;UBS VILA IMPÉRIO II;clinic;clinic;;;;;;;;;;;;;-46.6508122;-23.6765016
4603;13235696146;node;Farma Conde;pharmacy;pharmacy;;;;;;;;;;;;;-46.6618819;-23.6748595
4607;13235741391;node;Dr. Victor Pedro Chung;dentist;dentist;;;;;;;;;;;;;-46.6621391;-23.6747084
4606;13235741390;node;Drogaria & Perfumaria Arn Farma;pharmacy;pharmacy;;;;;;;;;;;;;-46.6621689;-23.6746924
4608;13235757478;node;Classe Farma Drogarias;pharmacy;pharmacy;;;;;;;;;;;;;-46.6619547;-23.6745966
4602;13235694517;node;Odontologia Joaniza;dentist;dentist;;;;;;;;;;;;;-46.6631242;-23.6744227
6671;553875033;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Avenida Cupecê;4617;;São Paulo;;;-46.6426503;-23.6741945
5345;256250978;way;Assistência Médica Ambulatorial João Tunes;clinic;clinic;;;;;;;Rua Luís Vives;;;;;;-46.659283;-23.6740831
4600;13235669846;node;Drogaria Marques;pharmacy;pharmacy;;;;;;;;;;;;;-46.6639164;-23.6739636
4604;13235709185;node;Farmácia Popular;pharmacy;pharmacy;;;;;;;;;;;;;-46.6640921;-23.6739053
4605;13235711214;node;Campeão Farma;pharmacy;pharmacy;;;;;;;;;;;;;-46.6644783;-23.6737941
1515;5077703541;node;UBS Vila Constância - Dr Vicente Octavio Guida;clinic;clinic;;;;;;;;;;;;;-46.6665127;-23.6736174
4599;13235653932;node;Ani Farma;pharmacy;pharmacy;;;;;;;;;;;;;-46.6657075;-23.6732169
4601;13235690269;node;Odonto Company;dentist;dentist;;;;;;;;;;;;;-46.6654829;-23.673083
1748;5575670020;node;UBS VILA Império;clinic;clinic;;;;;;;;;;;;;-46.6493636;-23.6729044
8566;938184279;way;Centro Médico 03;clinic;clinic;;;;;;;Rua Olímpia Catta Preta;370;Centro Alto;;09424-100;;-46.4197915;-23.7144854
2777;9032827905;node;FelizFarma;pharmacy;pharmacy;;;;;;https://felizfarma.com.br/home;Avenida Luiz Pequini;969;Santa Terezinha;;09780-250;;-46.5322334;-23.7141525
2778;9032827908;node;COSB;dentist;dentist;;;;;;;Avenida Luiz Pequini;;;;;;-46.5320358;-23.7139579
6635;549193784;way;Hospital e Maternidade Ribeirão Pires;hospital;hospital;maternity;yes;Rede D'Or São Luiz;private;+55 11 4827 1000;https://www.rededorsaoluiz.com.br/hospital/ribeirao-pires;Rua Doutor Nicolau Assef;52;Centro Alto;Ribeirão Pires;09424-070;;-46.4204734;-23.7138779
8565;938182457;way;Pronto Socorro Infantil;hospital;hospital;paediatrics;yes;;;;;Rua Major Cardim;;Centro Alto;;;;-46.4206205;-23.7137182
2966;9753062252;node;Centro Médico Popular;clinic;clinic;;;;;;;;;;;;;-46.5300469;-23.7124344
3043;10010255059;node;FelizFarma;pharmacy;pharmacy;;;;;;https://felizfarma.com.br/home;Avenida Luiz Pequini;86;Santa Terezinha;;09780-250;;-46.5261122;-23.7087186
2705;8769296397;node;Drogaria TopFarma;pharmacy;pharmacy;;;;;;;Rua dos Vianas;;Parque São Bernardo;;;;-46.5253597;-23.7083573
2947;9703598192;node;Odonto Company;dentist;dentist;;;;;+55 11 2356 8845;;Rua dos Vianas;2945;Santa Terezinha;;09761-000;;-46.5252079;-23.7079686
5124;181450141;way;Unidade Básica de Saúde Parque São Bernardo;clinic;clinic;"general;gynaecology;paediatrics;vaccination";;Secretaria de Saúde;government;+55 11 4331 1418;;Rua dos Vianas;3570;Parque São Bernardo;São Bernardo do Campo;09761-000;;-46.5214026;-23.7075635
2730;8865985271;node;Sorridents;dentist;dentist;;;;;+55 11 2356 0060;https://sorridents.com.br/sbc-vianas/;Rua dos Vianas;2827;;;09761-000;;-46.5278045;-23.7074447
2028;6283597613;node;Farma Conde;pharmacy;pharmacy;;;;;;https://www.farmaconde.com.br/;Rua dos Vianas;2841;Baeta Neves;;09761-000;;-46.5277044;-23.7074402
8061;804968984;way;Unidade de Pronto Atendimento Jardim Santo André;hospital;hospital;emergency;yes;;;+55 11 4422 4560;;Rua Tom Jobim;396;;;09132-740;;-46.4955359;-23.7072662
8062;804968985;way;Posto de Saúde Jardim Santo André;clinic;clinic;"general;paediatrics;gynaecology";;;;+55 11 4435 1471;;Rua Tom Jobim;660;;;09132-740;;-46.4951366;-23.7072636
1261;4699775237;node;Hexafarmácia Drogarias;pharmacy;pharmacy;;;;;;;Rua Saracantã;;;Santo André;;;-46.5123588;-23.7018292
9660;1182169888;way;Unidade Básica de Saúde Vila Luzita;clinic;clinic;"general;gynaecology;paediatrics;vaccination";;Prefeitura Municipal de Santo André;government;+55 11 4435 1474;;Avenida Dom Pedro I;4197;Vila Luzita;;09130-400;;-46.5047694;-23.7004876
7964;777761194;way;Unidade Básica de Saúde Jardim Primavera;clinic;clinic;"general;paediatrics;gynaecology";;;;+55 11 4513 2583;;Rua das Azaleias;24;;;;;-46.4567981;-23.6998437
5628;351250947;way;Unidade de Pronto Atendimento Luzita;hospital;hospital;general;yes;;;+55 11 4451 9898;;Rua Calecute;25;Vila Luzita;Santo André;09171-120;;-46.5071468;-23.6993267
2977;9789325224;node;Sorriso Odontologia;dentist;dentist;;;;;;;Avenida Dom Pedro I;;Vila Luzita;;;;-46.5052861;-23.6989219
5592;329022950;way;Feliz Farma;pharmacy;pharmacy;;;;;+55 11 2774 9085;https://www.felizfarmaemcasa.com.br/vilaluzita;Avenida Dom Pedro I;3897;Vila Luzita;Santo André;;;-46.5055143;-23.6983613
3060;10048404207;node;Hexafarma;pharmacy;pharmacy;;;;;+55 11 3669 7664;;Avenida Dom Pedro I;;Vila Luzita;;;;-46.5052347;-23.6983043
2773;9015481164;node;Feliz Farma;pharmacy;pharmacy;;;;;;https://felizfarma.com.br/;Avenida Dom Pedro I;3897;Vila Luzita;;09132-033;;-46.5051881;-23.698067
9423;1127504760;way;Unidade Básica de Saúde Jardim Alvorada;clinic;clinic;"general;paediatrics;vaccination;gynaecology";;;;+55 11 4435 1455;;Rua Doutor Almenor Jardim Silveira;;Jardim Alvorada;Santo André;09180-440;;-46.521233;-23.6959875
4866;13614909159;node;RiosPharma;pharmacy;pharmacy;;;;;;;Rua Adriático;;;;;;-46.5118508;-23.6945643
7980;781642298;way;Unidade Básica de Saúde Jardim Carla;clinic;clinic;"general;gynaecology;paediatrics";;Secretaria de Saúde;government;+55 11 4435 1391;;Rua José de Alencar;;Jardim Carla;;09131-190;;-46.4947751;-23.694408
2774;9015481197;node;Total Farma Popular;pharmacy;pharmacy;;;;;+55 11 2677 5436;;Avenida Dom Pedro I;3274;Vila Luzita;;;;-46.5062519;-23.6927844
8607;953188035;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;+55 11 4852 1162;;Avenida Dom Pedro I;3226;Vila Luzita;;09130-400;;-46.5064033;-23.6921763
